DataZone,income_rate,employment_rate,crime_rate,overcrowded_rate,nocentralheating_rate,CIF,ALCOHOL,DRUG,SMR,DEPRESS,LBWT,EMERG,Attainment,no_qualifications,not_participating,University,drive_petrol,drive_GP,drive_post,drive_primary,drive_retail,drive_secondary,PT_GP,PT_post,PT_retail,broadband
S01008891,-1.1407642475751265,-1.1559598001103584,0.7172988202507411,-1.1171445083696385,-0.327353429835175,-1.15018927154956,-1.0432838933717605,-0.8412275530479442,-0.631196497655078,-0.9415509368015226,-1.0836723375094042,-0.8100942565508211,1.3778590438149676,-1.2086975762929901,-0.9490738768966868,3.316419567367041,-1.311568309228648,0.7640825731447244,-5.527082327920721e-4,-0.05400535899885353,-0.0021736807208383164,-0.3699270402402101,0.9703429006506388,0.9214634603139332,0.15913114142875634,-0.1374578763265895
S01008892,-0.5374033938970866,-0.8317271732501358,-0.26128024847675785,-0.5988774438552571,-0.327353429835175,-0.6799095643130938,-0.31188591178584885,-0.1613758847064745,-0.29173329528102565,-0.9415509368015226,-0.1763462460389084,-0.31298394539080765,0.11729666547896146,-1.1321473241286901,-0.4152716264849258,0.6578797670696415,-1.315460700090586,-0.3317145809963452,-1.1513289465581156,0.09614731421371871,-0.28608823201983474,-0.7621264888525531,-0.5561079212576862,-0.9100961856792538,-0.4202924890444807,-0.3439653546026167
S01008893,-1.0200920768395185,-0.993843486680247,-0.03124113903708458,-1.3762780406268293,-0.327353429835175,-1.2442452129968533,-0.27125269058663154,-0.8412275530479442,-0.4714491083025828,-1.570698876587276,-0.4031777689065323,-0.9095163187828238,1.093788648696994,-1.3426605175805153,-0.6821727516908063,2.4705205399996863,-0.8545112245905568,-0.89526133699025,-1.0737894066798588,-0.044515992711815874,-0.20861710423647598,-0.782051646616059,-1.0516101190413436,-0.8541139841337604,-0.2936670158454157,-0.3439653546026167
S01008894,-1.1407642475751265,-1.1559598001103584,-0.8199466571159644,-1.3762780406268293,-0.7803955691199587,-1.4323570958914398,-0.6775849025788047,-0.48805785520821965,-1.1304070893816258,-2.1998468163730296,-1.0836723375094042,-1.0752197558361616,1.5554030407637,-1.4000732067037405,-0.9490738768966868,3.316419567367041,-0.20945049056729093,-0.30111514798601186,-0.12989898502644873,-1.0929046210446358,0.10124203296751108,-1.112359464650652,-0.3100313793476265,0.2382605312158528,0.6081750126780023,-0.2407116154646031
S01008895,-1.0200920768395185,-0.993843486680247,-0.8126438282448636,-1.1171445083696385,-0.327353429835175,-1.0561333301022668,-0.9891062651061374,-0.6558134616820888,0.9463089722008124,-0.3124029970157691,-1.0836723375094042,-1.1746418180681644,1.076034249002121,-1.3043853914983654,-0.6821727516908063,1.6246215126323322,0.011901291838924898,-0.8130633588367336,0.03295753545718951,-0.7294774177848018,-0.40256658661627887,-0.856378106959779,-1.0842045073712243,-0.1266572891611377,0.4352082542744974,-0.2407116154646031
S01008897,-1.1407642475751265,-0.993843486680247,-0.58990754767629106,-0.7284442099838525,-0.327353429835175,-1.15018927154956,-0.894295415641297,-0.6381549767901026,-0.5912596503169543,-1.7804148565158604,-1.0836723375094042,-1.2409231928894995,1.1648062474764875,-1.189560013251915,-0.9490738768966868,2.1079923854136777,0.653097438927988,-0.7089635217545239,0.4249294295279019,0.4071208643879874,-0.31536360384919065,-0.19210070493902517,-0.911889012080015,0.36333383514876694,-0.1130781938802515,-0.3439653546026167
S01008898,-1.1407642475751265,-0.993843486680247,0.34485454782460345,-0.9875777422410432,-0.327353429835175,-1.0561333301022668,-0.6640404955123989,-0.6469842192360957,-0.7310386160003876,-1.570698876587276,-1.0836723375094042,-0.8432349439614887,0.862981452663641,-1.17042245021084,-0.9490738768966868,2.34967782180435,-0.5531668459859259,-1.1113919600710354,-0.9231125405384892,0.026786242452433794,-0.8124332050977636,-0.4755517818382128,-0.9890226765378011,-0.4755598201325348,-0.5768813494522359,-0.3439653546026167
S01008899,1.7553678500794656,1.113668587911199,0.6734818470241367,1.3446240480736733,-0.327353429835175,1.1071533231854778,0.7174890252609897,0.3860371469450985,0.007793059754902923,0.10702896284139983,0.7309798454315873,0.18412636576920585,-1.445090507669891,1.1643602408003135,1.1861351247503569,-0.9130755694697309,0.2037988932145493,-0.10246578866696936,-0.28162979695851975,-0.5876635540103189,-0.8848762341670886,-0.5235668311988602,0.252517390518855,-0.10864301420281366,-0.5569853920379427,-0.3439653546026167
S01008900,0.3073018012521695,0.14097070733053155,1.4037647341342105,0.30808991904491045,0.5787308487343924,0.3547057916071319,-0.23061946938741423,0.5979389656489332,0.12760360176927435,0.10702896284139983,0.7309798454315873,0.5818146146972166,-1.0544937143826782,0.6093709126091377,1.4530362499562375,-0.6713901330790581,0.1398232416560648,-0.10265994623186807,0.2274069554614888,-1.212699585840394,-0.7692436088099055,-0.5587525465331588,-0.2791476202683085,-0.0779999526719551,-0.6565181127618062,-0.3439653546026167
S01008901,0.4279739719877775,0.30308702076064276,-0.40368541146322223,0.30808991904491045,0.1256887094496087,0.6368736159490116,-0.08163099165695076,0.8010115419067748,-0.0920490585904066,0.31674494276998433,-0.4031777689065323,0.2172670531798734,-1.2497921110262855,0.9538470473484881,0.11853062392683511,-0.4297046966883855,-0.4347595246103629,-0.2351063011075361,-0.22566821050578167,-1.0483429793570052,-0.8771471552197702,-0.5326534297725594,-0.38284910931678173,-0.17978228024291662,-0.6424442943748621,-0.3439653546026167
