"CIF","ALCOHOL","DRUG","SMR","DEPRESS","LBWT","EMERG","Attainment","no_qualifications","not_participating","University","drive_petrol","drive_GP","drive_post","drive_primary","drive_retail","drive_secondary","PT_GP","PT_post","PT_retail","broadband","income_rate","employment_rate","crime_rate","nocentralheating_rate","overcrowded_rate","cluster_k"
1.01309738173818,0.703944618194584,-0.523374824992192,1.10605636155331,0.736176902627153,0.957811368299211,1.04578423844656,-1.12551131316217,1.12608511471816,-0.148370501279045,-1.1547610058604,0.768696581546282,2.81539686469764,-0.84571298875946,0.0675953001491115,1.34508683534444,0.905163187761929,2.29814698284651,-0.65048270728402,1.84754866355665,0.585318297639506,1.03133482566582,0.789435961050976,-0.352565609365517,-0.780395569119959,0.178523152916315,1
-0.0215179741820411,0.311156813268817,-0.673471946574075,0.0477299070930267,-1.36098289665869,-0.176346246038908,-0.942657006193491,-0.930212916518565,0.456270408280537,-0.415271626484926,-0.913075569469731,-0.751370588549939,1.55076104317949,0.00447635305077469,-0.693559862341491,-0.0365720471064684,0.504409373825328,0.687055208688524,0.452617424846214,1.3356469857597,1.41134821074361,-0.296059052425871,-0.507494546389913,0.0198786630606206,-0.327353429835175,0.0489563867877197,2
-0.962077388654973,-0.772395752043645,-0.841227553047944,-0.0720806349213447,-0.941550936801523,-0.176346246038908,-0.843234943961489,0.330349461817442,-0.156131609033864,-0.415271626484926,0.174508894288296,0.51400494696836,2.53796550844822,-0.961547663330922,-0.352474769850667,1.18671616483723,0.645309523819771,1.0853876619026,-0.110414435799665,1.53699172875804,1.82436316729567,-0.89941990610391,-0.993843486680247,-0.630073106467345,-0.780395569119959,-0.987577742241043,2
0.542817674501718,-0.69112930964521,-0.0730834602465434,-0.13198590592853,0.736176902627153,0.0504852768287155,0.117844990947871,-0.823686518349325,1.24091049296461,-0.682172751690806,-0.913075569469731,0.814139045689339,2.72749952910118,-0.989833248373634,-0.518291337999621,1.47530032094562,0.692721857712161,0.743719320507903,-0.528228192145818,1.36822892435401,-0.343965354602617,0.30730180125217,-0.345378232959802,-0.00933265242378237,-0.327353429835175,0.30808991904491,1
0.448761733054425,-0.298341504719443,-0.646984219236096,-0.0521122112522828,0.526460922698569,0.504148322563963,0.681236676929219,-1.12551131316217,2.08296326677192,-0.148370501279045,-1.03391828766507,0.815228042037231,2.34735681875169,-1.33237857346368,-1.45897279477346,1.47541399927574,0.274912311969473,-0.0865773968395781,-1.41141186406969,0.715064414888925,-0.343965354602617,1.51402350860825,1.1136685879112,-0.144434986539146,-0.780395569119959,0.696790217430697,1
0.730929557396305,0.676855804061772,0.377207904499105,1.74504591896329,1.36532484241291,0.504148322563963,0.184126365769206,-0.983476115603185,1.04953486255386,1.18613512475036,-1.1547610058604,0.920285813191292,2.26973415405495,-1.24499396982865,-0.235487751180646,1.27505297001404,0.161254129414259,0.450937805009858,-1.1911289228355,0.961164453158003,-0.13745787632659,0.91066265493021,0.951552274481088,-0.28684014952561,-0.327353429835175,0.826356983559292,1
0.448761733054425,-0.907839822707703,-0.48805785520822,-0.112017482259469,0.945892882555738,-0.176346246038908,-0.0809991335161347,-0.646142521400591,1.35573587121106,0.652332874338596,-0.671390133079058,0.496596772614425,1.73420159898283,-0.676557126680482,-1.05366416692045,1.21601667163309,-0.0943123353990813,0.019654141783455,-0.724698990423429,0.660358658993079,-0.13745787632659,0.30730180125217,0.465203334190754,-0.436548141383176,-0.780395569119959,0.30808991904491,1
0.448761733054425,0.20280155673757,1.09237654262455,-0.311701718950088,0.945892882555738,0.957811368299211,0.184126365769206,-0.273300127808251,0.169206962664412,0.385431749132716,-1.03391828766507,-0.226693917290667,1.43137549436365,1.83922710722908,0.924156791509862,0.356873518738719,1.31120826379427,-0.526890744073773,0.191197586163145,-0.0234539938266205,-0.343965354602617,0.789990484194601,1.1136685879112,-0.005681237988232,0.125688709449609,0.178523152916315,1
-0.5858536228658,-0.731762530844428,-0.841227553047944,0.267382567452708,-0.312402997015769,1.41147441403446,-0.27984325798014,0.791963853884148,0.0735191474590368,-0.148370501279045,0.174508894288296,-0.0279670951987641,1.79646398618782,1.7351122465149,0.888999109031793,0.274115731517912,1.43333636078296,0.0454917421492798,0.795268279841392,0.336925778348548,-0.343965354602617,-0.0547147109546545,0.140970707330532,-0.641027349773996,-0.780395569119959,-0.0806103793408756,2
-0.209629857076628,-0.813028973242862,-0.638154976790103,-0.291733295281026,-0.102687017087185,0.504148322563963,-0.41240600762281,0.365858261207187,-0.443195054649989,-0.949073876896687,-0.188019260297713,0.19769036131908,1.76922197637685,1.56781848713124,0.0234800458670145,0.0945596735911785,1.46891392450746,0.366579738065767,0.884193923920344,-0.195343411216877,-0.343965354602617,-0.537403393897087,-0.831727173250136,-0.933140504618026,-0.327353429835175,-0.858010976112448,2
-0.209629857076628,-0.59631846018037,2.03710548434581,-0.151954329597592,-0.522118976944354,1.41147441403446,0.515533239875882,-0.397580925672365,-0.0030311047052633,0.118530623926835,0.0536661760929598,0.114566101725489,1.63064921572379,1.64000502177353,-0.216605613261811,0.0939351689417315,1.50210018700695,0.716860760208311,1.12930194568114,0.173458022029955,-0.343965354602617,-0.416731223161479,-0.0211456060995797,-0.239371761863456,-0.327353429835175,-0.339743911598066,2
0.166593908712545,0.0267242648742954,1.65744805916811,0.746624735510193,0.1070289628414,0.730979845431587,0.416111177643879,-1.33856410950065,0.0926567105001118,1.71993737516212,-0.671390133079058,0.00460625401132157,1.4025322987222,1.80266540017038,0.49830998357912,0.201789925302095,1.46104409759763,0.398693345715435,0.878977771499557,0.157118292671666,-0.343965354602617,0.669318313458994,0.627319647620865,-0.195554788636851,1.03177298801918,0.30808991904491,1
-0.773965505760387,-0.420241168317095,0.0593551764433533,-0.351638566288211,0.1070289628414,0.730979845431587,-0.544968757265481,-0.0247385320800253,-0.730258500266114,0.385431749132716,0.537037048874305,-0.232581317157783,0.869423339763716,-0.297522001255647,0.378232165384693,0.128726329692741,-0.786429258993178,0.13867758142559,-0.452692573946763,0.216805191188327,-0.0342041371885759,-0.537403393897087,-0.183261919529691,0.925429443077112,-0.327353429835175,-0.339743911598066,2
0.166593908712545,-0.840117787375674,0.218281540471229,-0.23182802427384,0.526460922698569,0.0504852768287155,0.184126365769206,-0.0957561308595186,0.571095786526988,-0.148370501279045,0.0536661760929598,-0.602990070005088,0.787293962913024,0.820319768958342,0.841636697969307,0.172793667258931,0.521373078088286,0.00758536030412352,0.0694218526271867,-0.0543802983788318,-0.240711615464603,0.427973971987777,0.465203334190754,-0.169994887587999,0.125688709449609,0.567223451302101,1
-1.05613333010227,-0.989106265106137,-0.611667249452123,-0.471449108302583,-0.941550936801523,-1.0836723375094,-0.180421195748137,1.12929744808674,-1.01732194588224,-0.949073876896687,0.416194330678969,0.0750561437302654,1.6591976890989,1.65530712878007,-0.461342844872413,0.0851772206746719,1.44883412170882,1.13325982971349,1.46082912442706,-0.221703032997467,-0.343965354602617,-1.14076424757513,-0.993843486680247,-0.896626360262522,-0.780395569119959,-0.858010976112448,2
-1.15018927154956,-0.59631846018037,-0.0112787631245916,-0.391575413626335,-1.36098289665869,-1.0836723375094,-0.27984325798014,1.23582384625598,-1.05559707196439,-0.949073876896687,0.295351612483633,-0.182318505832584,1.36976380416872,1.38598925008731,-0.824876863355189,-0.147169710733689,1.3750641036478,0.934939662760161,1.05396650199888,-0.537817330841445,-0.240711615464603,-1.14076424757513,-0.993843486680247,-0.717707052920554,-0.780395569119959,-1.24671127449823,2
-1.05613333010227,-0.758851344977239,-0.60283800700613,-0.930722852691007,-1.15126691673011,0.504148322563963,-1.27406388030017,1.23582384625598,-0.634570685060739,-0.415271626484926,1.02040792165565,-1.3021754562361,1.26545604982663,0.0106398685589192,1.04623925800744,0.308038798908854,0.69407010205404,0.82030126506127,-0.11456373709834,-0.569165894662474,-0.343965354602617,-1.02009207683952,-0.831727173250136,-0.47671370017423,-0.327353429835175,-0.987577742241043,2
0.0725379672652521,-0.24416387645382,1.2777906339904,0.686719464503008,0.316744942769984,-1.0836723375094,-0.710672194318818,1.05827984930725,-0.0030311047052633,-0.949073876896687,-1.03391828766507,-1.40380623164603,1.4118721851408,-1.11536975565723,0.299543983156812,0.250723038267259,0.094224035257781,0.606077183710884,-0.892312933542737,-0.677033167853597,-0.343965354602617,0.30730180125217,0.465203334190754,0.158632411611535,2.39089940587353,1.47419081420227,1
-0.397741739971214,-0.0139089563249219,-0.232009824274419,-0.311701718950088,0.1070289628414,-0.176346246038908,-0.611250132086816,0.525647858461047,-0.558020432896439,-0.415271626484926,0.174508894288296,-0.790570695020413,1.05730004997132,-0.615738826871254,-0.891115102152694,0.340912814450416,-0.182178906966,0.357152558469867,-0.341567563410813,-0.0178740732747496,-0.343965354602617,0.186629630516561,0.140970707330532,-0.352565609365517,1.03177298801918,-0.469310677726662,2
0.260649850159839,0.36533444153444,-0.0642542178005502,-0.151954329597592,0.945892882555738,1.18464289116684,0.150985678358538,-0.0957561308595186,-0.0604437938284884,0.385431749132716,-0.792232851274395,-1.01866199420123,0.815436921366044,-1.37360562569606,-0.348942168833029,0.050774401706448,-0.32695538841546,-0.179096494990586,-1.40081637157544,-0.692913671880954,-0.343965354602617,0.548646142723386,0.140970707330532,1.39281049082756,0.578730848734392,0.567223451302101,1
0.354705791607132,-0.0139089563249219,0.182964570687257,-0.13198590592853,0.945892882555738,-1.0836723375094,0.0847043035372032,-0.450844124756985,-0.136994045992788,0.919233999544476,-0.550547414883722,-0.894509008948458,1.26155650964124,-1.18074116638694,0.668163424861767,0.403742494479995,-0.0541757355852686,0.332202050507259,-1.0544178154347,-0.419385525536079,-0.343965354602617,1.03133482566582,1.27578490134131,0.527425269602122,0.578730848734392,0.30808991904491,1
-0.303685798523921,0.0267242648742954,-0.567521037222158,0.526972075150512,-0.731834956872938,-1.0836723375094,0.117844990947871,-0.752668919569832,-0.558020432896439,4.12204750201504,-1.03391828766507,0.477583683899331,1.27956507957247,-0.397277468504055,-0.00712487148474326,-0.684834712426413,-1.57540161072805,-0.175016054620049,-0.62052214932975,-0.656713430128337,-0.343965354602617,0.427973971987777,0.303087020760643,0.647921945975284,1.03177298801918,0.30808991904491,1
0.636873615949012,0.920655131257076,0.271256995147188,-0.151954329597592,0.526460922698569,2.7724635512402,1.1120656132679,-1.60488010492375,1.12608511471816,1.18613512475036,-0.792232851274395,0.499417278903735,1.66354797298125,-0.0682540011746129,0.776183353276331,-0.0821641678990992,-1.08416294385848,0.976267116412445,0.335629715130147,0.237863179436966,-0.343965354602617,1.51402350860825,1.76213384163164,0.268174844678046,0.125688709449609,0.178523152916315,1
1.20120926463277,0.297612406202411,0.280086237593181,0.507003651481451,1.36532484241291,-0.403177768906532,1.0126435510359,-0.237791328418505,0.953847047348488,-0.148370501279045,-0.792232851274395,-0.0134990103206517,0.727194066700023,-0.927491634959069,-0.696978034162834,-0.457626156354331,-1.15601458832843,-0.462114057924499,-1.0595539628534,-0.43229015551934,-0.343965354602617,1.27267916713703,1.27578490134131,0.352157376695704,0.125688709449609,0.567223451302101,1
-0.209629857076628,-0.230619469387414,0.465500328959037,-0.671133344993202,0.1070289628414,0.277316799696339,-0.942657006193491,-0.202282529028758,-0.117856482951713,-0.949073876896687,-0.913075569469731,0.624048140258539,1.44332788857274,0.0122835700619696,-1.08898535189385,0.401714099928529,-0.625670677707719,0.133806851341459,-0.474231167781581,0.0974289805118655,-0.343965354602617,-0.175386881690263,0.140970707330532,-0.00202982355268163,0.125688709449609,-0.728444209983853,2
0.260649850159839,0.487234105132092,0.0416966915513671,-0.431512260964459,0.1070289628414,0.0504852768287155,0.548673927286549,-0.628388121705718,1.37487343425214,0.118530623926835,-0.792232851274395,1.45275664160813,2.37206190988114,0.611310139227391,-0.764833057661686,0.872396368091628,-0.427490466640845,1.23025876223138,0.599351392107256,0.816074124304857,-0.240711615464603,1.87604002081507,0.789435961050976,-0.1846005453302,-0.780395569119959,0.30808991904491,1
0.166593908712545,-0.85366219444208,1.47203396780225,0.0876667544311505,1.36532484241291,-0.630009291774156,1.1120656132679,-1.16102011255192,0.724196290855588,-0.148370501279045,-1.03391828766507,1.33164504655074,2.23784398403634,0.4787258834229,-0.867029799165828,0.773823257705542,-0.516376198628216,0.476961702980615,-0.135033743740483,0.219139546151069,3.16666177608985,0.427973971987777,-0.0211456060995797,-0.264931662912308,1.03177298801918,0.567223451302101,1
0.448761733054425,-0.298341504719443,0.0946721462273258,-0.0321437875832209,0.526460922698569,-0.403177768906532,0.0847043035372032,-0.557370522926225,0.475407971321612,-0.148370501279045,0.174508894288296,0.833202489616251,1.73416287341513,-0.246034957814311,-0.890405833749885,0.0515895285069112,-1.11829055139877,-0.0902644755983364,-0.647358719831175,-0.160148587264223,-0.343965354602617,1.15200699640143,1.1136685879112,2.81321070625665,0.125688709449609,0.30808991904491,1
-0.303685798523921,-0.813028973242862,-0.673471946574075,0.0676983307620886,-0.102687017087185,2.31880050550495,-0.511828069854813,0.206068663953328,-0.0795813568695634,-0.415271626484926,0.0536661760929598,1.2307026972578,2.24234460051836,-0.024415807770229,-0.358634517623128,0.315799555909379,-1.04213769503501,0.133691641839942,-0.383233391276743,0.0623369379765551,-0.343965354602617,-0.296059052425871,-0.183261919529691,-0.841855143729267,-0.780395569119959,-0.728444209983853,2
-0.115573915629334,-0.758851344977239,0.271256995147188,-0.0720806349213447,0.316744942769984,1.41147441403446,-1.1415011306575,-1.46284490736476,0.207482088746562,1.71993737516212,0.174508894288296,0.970929864102986,1.96050084146289,-0.845568001494826,-0.0517867848292334,0.151584144019171,-0.854369038414938,0.507838060938618,-0.646011364625169,-0.0140181934342976,-0.343965354602617,0.427973971987777,0.465203334190754,-0.00202982355268163,-0.327353429835175,-0.339743911598066,1
0.542817674501718,-0.447329982449907,0.509646541189002,0.0876667544311505,0.526460922698569,-0.176346246038908,-0.0147177586947995,-0.646142521400591,1.45142368641644,0.118530623926835,-0.913075569469731,0.748837774508702,1.95123818401398,-0.935480480668118,0.0842133228448147,0.751485909182712,-0.534956711510872,0.692730224982963,-0.650527483166343,0.804613722054265,-0.240711615464603,1.15200699640143,0.951552274481088,0.11481543838493,-0.780395569119959,1.21505728194508,1
0.824985498843598,-0.50150761071553,0.0505259339973602,0.227445720114584,0.526460922698569,0.277316799696339,0.747518051750554,-0.930212916518565,1.12608511471816,0.385431749132716,-0.671390133079058,1.22359525101777,2.46071174854007,-1.45754621884727,0.144312304242023,0.649213227817317,-0.666642509255748,1.05524183809207,-1.26745788681042,0.821069102911486,0.0690496019494377,1.27267916713703,1.27578490134131,0.169586654918186,-0.327353429835175,0.955923749687887,1
