DataZone,income_rate,employment_rate,crime_rate,overcrowded_rate,nocentralheating_rate,CIF,ALCOHOL,DRUG,SMR,DEPRESS,LBWT,EMERG,Attainment,no_qualifications,not_participating,University,drive_petrol,drive_GP,drive_post,drive_primary,drive_retail,drive_secondary,PT_GP,PT_post,PT_retail,broadband
S01010183,0.6077226942358696,0.9020184574334039,0.20867629145836097,-0.20313029216953524,-0.3942456080431043,0.6718469831250984,-0.05018067371904388,0.3144585474430752,0.13214678100946092,1.2943493025911177,1.8406060458061553,0.8803858516809745,-0.5858996260240892,0.7597736667142686,-1.2455609262855534,-0.6258384384003085,-0.46123318178283745,0.5949814963720726,0.7901276540021045,0.44049123755065916,0.1140686165488178,-0.35892612496536497,-0.08550596101021013,-0.3735762198337259,-0.42703609096831613,-0.29735152367553236
S01010184,0.5250781074464664,0.4611442675642683,-0.4236593165984391,0.8372688494085256,-1.1564537835931061,0.6012863221540604,-0.414867208506119,0.39763807037614046,-0.7317400620334404,0.35365965977515734,0.24384097188030254,0.17137761381702013,-0.779475121947741,1.308981315226748,-0.679877138556519,-0.7961212973239266,-0.6645898868039375,0.45540362041494925,0.5443604993984111,0.26743392406489475,0.42234249577255373,-0.26609898323864056,0.04448191630898724,0.34044629379146596,0.126369841353299,-0.29735152367553236
S01010185,0.7730118678146758,0.35092572009698436,0.23419656263554126,0.6060690401689566,-0.7753496958181052,0.24848301729887065,1.3103806291404287,-0.5113952873923583,0.32577659065700776,0.35365965977515734,-0.6685962132201847,0.9276530675385715,-0.16003353499205236,1.4638860366020627,1.017174224630584,-0.7961212973239266,-1.152189880563348,0.915410901213127,1.6855695354137732,0.8413190955486184,0.5263132358090052,-1.2311034868683528,0.5200891161504643,1.5304988307602407,-0.23025713068665069,-0.29735152367553236
S01010186,-1.2104582151309995,-1.0819153969777064,-0.9255579830829844,-0.7811298152684579,-0.7753496958181052,-0.7393662362956607,-1.0460554417914414,-0.5292194708780151,-0.5381102523858936,-0.7438115901767964,-1.35292410204555,-0.773966703334919,0.8465590438109402,-0.2400658985263989,-0.9627190324210362,-0.28527272055307257,-1.0706948068828417,0.6122644011566047,0.5231836306324966,0.8002025184029599,0.825165421845694,1.044117434131517,0.5738035915325184,-0.10322853947090602,1.8417355203319647,9.90473737313569
S01010187,-0.9625244547627901,-0.7512597545758547,-1.002118796614525,-0.20313029216953524,0.7490666552818984,-0.6688055753246227,-0.49201243701876957,-0.9569998745337792,0.23640898620429385,-0.27346676876881626,-0.21237762066994106,-0.017691249613367706,1.1562798372887846,-0.4512996094927371,-1.2455609262855534,0.22557585621778137,0.6271016176501129,1.703014435161551,0.6613098608574906,2.697430789217242,3.718806711918404,3.124268078000627,3.161116374983424,1.9664246955560598,4.029072434226556,-0.29735152367553236
S01010188,-1.0451690415521933,-0.8614783020431386,0.341948818716969,-1.1279295291278115,-0.3942456080431043,-0.7393662362956607,-0.9338442003184952,-0.8322305901341813,1.264136437410504,0.35365965977515734,-1.35292410204555,-0.11222568132856163,1.5047157299513585,-0.9160137736186812,-0.679877138556519,0.9067072919122533,-0.4912114105312744,2.017953198371996,2.915109297854869,1.5898778702128151,0.20467094452636414,1.6247708411054238,2.5399718424707527,2.809430481685412,0.429943726532863,0.32726616388433843
S01010189,-1.3757473887098057,-1.3023524919122742,-0.6873687854293018,-1.7059290522267343,-1.1564537835931061,-1.5155335069770781,-1.1442402780802694,-0.8857031405911518,-1.1785780842970102,-1.37093801872077,-0.44048691694506287,-0.7976003112637176,1.0788496389193234,-0.9019315262209253,-0.9627190324210362,0.39585871514139936,-0.3149008127513622,1.0238705666436274,1.2994786067429314,0.5823929204775788,0.06765927809141768,0.42034241462896266,1.7894876167385132,2.4906932599993707,0.3175708573469333,-0.29735152367553236
S01010190,-1.458391975499209,-1.3023524919122742,-0.7469160848427224,-1.9371288614663034,-1.1564537835931061,-1.727215489890192,-1.0109894288311458,-0.8797617460959329,-1.4019970954287948,-1.684501232992757,0.47195026815542435,-1.3884405094836796,2.066084668129951,-1.0005072580052166,-0.9627190324210362,1.7581215865303432,-0.2828393171363091,1.983795665480211,2.6665634351695195,1.4451222333475247,0.0921634186927673,0.7599214769632511,1.4641138890350076,2.34978143614126,-0.3372175769681262,-0.29735152367553236
S01010191,-0.9625244547627901,-0.9716968495104226,-0.6987111281747153,-0.8967297198882425,-0.7753496958181052,-0.8804875582377365,-1.1793062910405652,-0.8441133791246193,-1.7594675132396507,-0.9005931973127899,-0.6685962132201847,-1.1284708222668962,0.8078439446262105,-0.6343688256635636,-0.9627190324210362,-0.28527272055307257,-0.3746651394591595,0.9891584446001416,2.051627349581247,-0.10861345852239969,0.01762740094686879,0.6171534801447827,1.6705685345067025,2.6288505633778843,0.04868539890046231,-0.29735152367553236
S01010192,-1.2931028019204027,-1.3023524919122742,-0.3981390454212588,-1.2435294337475962,-1.1564537835931061,-1.5155335069770781,-0.919817795134377,-0.8619375626102761,-0.7615292635176784,-1.37093801872077,0.015731675605180743,-0.9630355667653069,1.1562798372887846,-0.49354635168600475,-0.9627190324210362,0.9067072919122533,-1.2144767768318707,0.8505339074733456,1.6140325023321942,-0.1536072640356714,-0.6715006936964546,0.614382734545945,1.200711215771665,1.9373611191031255,-0.45696020091481937,-0.29735152367553236
